0.00	0.10	96864	68	47079
0.10	0.20	31501	69	4014
0.20	0.30	19742	122	1515
0.30	0.40	14626	181	680
0.40	0.50	13882	278	388
0.50	0.60	13441	402	269
0.60	0.70	14825	696	185
0.70	0.80	21757	1564	114
0.80	0.90	43291	4151	76
0.90	1.00	407100	141513	62
