0.00	0.10	148	13	135
0.10	0.20	38	5	33
0.20	0.30	20	6	14
0.30	0.40	16	2	14
0.40	0.50	13	5	8
0.50	0.60	15	3	12
0.60	0.70	12	7	5
0.70	0.80	15	6	9
0.80	0.90	7	4	3
0.90	1.00	19	17	2
