0.00	0.10	210513	72704	137809
0.10	0.20	79672	56755	22917
0.20	0.30	24164	16835	7329
0.30	0.40	3850	2698	1152
0.40	0.50	34	10	24
0.50	0.60	19	13	6
0.60	0.70	22	16	6
0.70	0.80	19	13	6
0.80	0.90	1	0	1
0.90	1.00	0	0	0
