0.00	0.10	135	17	118
0.10	0.20	10	4	6
0.20	0.30	10	6	4
0.30	0.40	10	3	7
0.40	0.50	19	12	7
0.50	0.60	15	8	7
0.60	0.70	4	4	0
0.70	0.80	9	4	5
0.80	0.90	12	9	3
0.90	1.00	127	102	25
