0.00	0.10	137	16	121
0.10	0.20	31	3	28
0.20	0.30	25	3	22
0.30	0.40	12	0	12
0.40	0.50	20	4	16
0.50	0.60	11	6	5
0.60	0.70	11	7	4
0.70	0.80	12	9	3
0.80	0.90	2	2	0
0.90	1.00	22	14	8
