0.00	0.10	122	42	80
0.10	0.20	7	7	0
0.20	0.30	4	2	2
0.30	0.40	2	2	0
0.40	0.50	4	2	2
0.50	0.60	8	6	2
0.60	0.70	1	1	0
0.70	0.80	1	1	0
0.80	0.90	14	13	1
0.90	1.00	3052	2958	94
